Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,DayOfWeek,Hour,RevenuePerUnit,TotalTaxAmount,IsWeekend,LogQuantity,LogTotal,LogGross income,QuantityUnitPrice
288-62-1085,A,Yangon,0,1,Fashion accessories,-0.6370167127521025,-0.16160239872203103,-0.4809543000683582,-0.4809543000683583,2,192.7,4.761904762,-0.4809543000683582,-0.803988693340461,2019,1,9,2,13,192.7,10.116750000000001,0,1.791759469228055,5.314854865186966,2.3641504486522003,192.7
670-71-7306,B,Mandalay,1,1,Sports and travel,-0.4054431643264063,0.18280185317803926,-0.1491468820451934,-0.14914688204519358,1,267.78,4.761904762,-0.1491468820451934,-1.0953485979335995,2019,1,2,2,20,267.78000000000003,14.05845,0,1.9459101490553132,5.642506182215248,2.6664640257812806,267.78000000000003
660-29-7083,C,Naypyitaw,1,1,Electronic accessories,0.021960232111167145,1.5604188607783205,1.136540572021124,1.136540572021124,0,558.7,4.761904762,1.136540572021124,-0.6874447315032054,2019,1,15,1,15,558.6999999999999,29.33175,0,2.3978952727983707,6.376106006855314,3.365051935025802,558.6999999999999
271-77-8740,C,Naypyitaw,0,0,Sports and travel,-0.9914116998337917,0.18280185317803926,-0.5577632095681265,-0.5577632095681266,2,175.32,4.761904762,-0.5577632095681265,-1.1536205788522271,2019,1,1,1,11,175.32,9.204300000000002,0,1.9459101490553132,5.220820581926993,2.2789069656394685,175.32
497-36-0989,A,Yangon,1,1,Fashion accessories,-0.12747885578915888,-0.8504109025221716,-0.6439412150483038,-0.643941215048304,0,155.82,4.761904762,-0.6439412150483038,0.5362668677879772,2019,2,15,4,15,155.82,8.18055,0,1.3862943611198906,5.10358511468561,2.1737284708690416,155.82
291-59-1384,B,Mandalay,1,1,Electronic accessories,0.19041192661458806,-1.5392194063223121,-1.0660808603542802,-1.0660808603542804,0,60.3,4.761904762,-1.0660808603542802,-0.5709007696659498,2019,2,28,3,17,60.3,3.16575,0,0.6931471805599453,4.163792885530679,1.390037347398725,60.3
860-73-6466,A,Yangon,0,0,Sports and travel,-0.601653264470346,-1.1948151544222418,-0.9837035258850234,-0.9837035258850236,1,78.94,4.761904762,-0.9837035258850234,-1.1536205788522271,2019,3,2,5,16,78.94,4.14435,1,1.0986122886681096,4.429470655103012,1.5987813322455715,78.94
549-23-9016,C,Naypyitaw,0,0,Food and beverages,-1.5370735093426158,-1.1948151544222418,-1.2011372627888555,-1.201137262788856,1,29.74,4.761904762,-1.2011372627888555,1.1189866769742545,2019,2,13,2,18,29.74,1.56135,0,1.0986122886681096,3.47280461051459,0.9110771648212677,29.74
896-34-0956,A,Yangon,1,1,Fashion accessories,-1.2918108841626912,-1.5392194063223121,-1.2383484836167065,-1.2383484836167065,0,21.32,4.761904762,-1.2383484836167065,-0.6291727505845773,2019,1,26,5,12,21.32,1.1193,1,0.6931471805599453,3.1521375527181266,0.7256143706974468,21.32
804-38-3935,A,Yangon,0,1,Electronic accessories,1.4634960647578237,-0.8504109025221716,-0.08922002284974695,-0.08922002284974717,1,281.34,4.761904762,-0.08922002284974695,-0.6291727505845773,2019,1,30,2,11,281.34000000000003,14.77035,0,1.3862943611198906,5.691733509877204,2.7125069218191515,281.34000000000003
585-90-0249,A,Yangon,0,1,Electronic accessories,0.6832186897668086,-1.5392194063223121,-1.0088056320966854,-1.0088056320966856,2,73.26,4.761904762,-1.0088056320966854,1.5851625243232756,2019,1,27,6,18,73.26,3.84615,1,0.6931471805599453,4.355721159619828,1.5396590178261838,73.26
862-29-5914,C,Naypyitaw,1,0,Sports and travel,-1.25150415816413,-1.5392194063223121,-1.233663935626502,-1.233663935626502,1,22.38,4.761904762,-1.233663935626502,0.9441707342183708,2019,1,30,2,17,22.38,1.17495,0,0.6931471805599453,3.1986323003911417,0.750944279286162,22.38
845-94-6841,C,Naypyitaw,0,0,Food and beverages,0.6687691087484561,1.2160146088782502,1.5661931716510131,1.5661931716510133,0,655.92,4.761904762,1.5661931716510131,-1.7363403880385044,2019,1,8,1,19,655.92,34.4358,0,2.302585092994046,6.536279918660263,3.520342452290598,655.92
125-45-2293,A,Yangon,1,0,Fashion accessories,1.6657901990147532,0.18280185317803926,1.2951964898025787,1.295196489802579,0,594.6,4.761904762,1.2951964898025787,-1.6197964262012488,2019,1,19,5,13,594.5999999999999,31.216500000000003,1,1.9459101490553132,6.438279510393448,3.425239376142393,594.5999999999999
843-73-4724,A,Yangon,1,1,Fashion accessories,0.7151598688600076,-1.5392194063223121,-1.005093348783693,-1.0050933487836933,0,74.1,4.761904762,-1.005093348783693,1.293802619730137,2019,1,25,4,11,74.1,3.8902500000000004,0,0.6931471805599453,4.366976446627504,1.548625773037343,74.1
409-33-9708,A,Yangon,1,0,Fashion accessories,1.642214566826916,-1.1948151544222418,-0.4621277204096117,-0.4621277204096119,2,196.96,4.761904762,-0.4621277204096117,1.293802619730137,2019,2,19,1,10,196.96,10.3404,0,1.0986122886681096,5.336614576480381,2.3839807311980397,196.96
658-66-3967,C,Naypyitaw,1,1,Health and beauty,-0.07994733928142159,0.5272061050781095,0.3128998088754496,0.31289980887544966,2,372.33,4.761904762,0.3128998088754496,-1.1536205788522271,2019,1,14,0,15,372.33,19.547325,0,2.0794415416798357,5.971125350884439,2.9763710488253627,372.33
866-70-2814,B,Mandalay,1,0,Electronic accessories,-0.09515742456389746,1.5604188607783205,1.000423517211408,1.0004235172114078,2,527.9,4.761904762,1.000423517211408,1.7599784670791592,2019,2,25,0,11,527.9,27.71475,0,2.3978952727983707,6.319499504065119,3.310360514990379,527.9
160-22-2687,A,Yangon,0,0,Health and beauty,1.5460107774152556,-0.16160239872203103,0.7876301344488165,0.7876301344488164,2,479.75,4.761904762,0.7876301344488165,1.0607146960556268,2019,1,23,2,14,479.75,25.186875,0,1.791759469228055,6.224038492151278,3.2183756998265185,479.75
895-03-6665,B,Mandalay,1,0,Fashion accessories,-0.7142078955606679,1.2160146088782502,0.11959591350606742,0.1195959135060672,0,328.59,4.761904762,0.11959591350606742,-1.6197964262012488,2019,2,16,5,10,328.59,17.250975,1,2.302585092994046,5.846495131851153,2.858164172947209,328.59
770-42-8960,B,Mandalay,1,1,Food and beverages,-1.2994159268039294,0.8716103569781798,-0.5858704975093535,-0.5858704975093538,0,168.96,4.761904762,-0.5858704975093535,-0.39608482691006675,2019,1,1,1,19,168.96,8.8704,0,2.1972245773362196,5.184073062189817,2.245803078895061,168.96
748-45-2862,A,Yangon,0,0,Home and lifestyle,-1.0260146438514244,-0.5060066506221013,-0.8321186239378398,-0.83211862393784,0,113.24,4.761904762,-0.8321186239378398,0.7110828105438598,2019,3,7,3,18,113.24,5.9451,0,1.6094379124341003,4.786674742461488,1.896419739771488,113.24
234-36-2483,B,Mandalay,1,1,Health and beauty,0.08736359882581388,0.18280185317803926,0.19450448750037544,0.19450448750037524,0,345.54,4.761904762,0.19450448750037544,-1.0953485979335995,2019,2,15,4,13,345.54,18.14085,0,1.9459101490553132,5.89665099396422,2.905643438772305,345.54
316-66-3011,A,Yangon,0,0,Food and beverages,-0.29136752470783683,1.2160146088782502,0.5618879539397158,0.5618879539397158,0,428.67,4.761904762,0.5618879539397158,-1.1536205788522271,2019,1,23,2,12,428.67,22.505175,0,2.302585092994046,6.111696803196044,3.1105553773754795,428.67
848-95-6252,C,Naypyitaw,0,0,Home and lifestyle,1.1779267135793379,-1.5392194063223121,-0.9513094345942698,-0.9513094345942698,2,86.27,4.761904762,-0.9513094345942698,0.011819039520327436,2019,2,20,2,13,86.27,4.529175,0,0.6931471805599453,4.51725112445018,1.670250751830613,86.27
840-76-5966,A,Yangon,0,1,Sports and travel,-1.6173067092076763,-1.1948151544222418,-1.2197870670517452,-1.2197870670517454,2,25.52,4.761904762,-1.2197870670517452,0.47799488686934916,2019,1,8,1,18,25.52,1.3398,0,1.0986122886681096,3.324892125452081,0.8224195162640845,25.52
152-03-4217,B,Mandalay,1,0,Home and lifestyle,-1.673584024752837,1.2160146088782502,-0.8839138149238747,-0.8839138149238748,1,101.52,4.761904762,-0.8839138149238747,-1.5615244452826214,2019,3,17,6,11,101.52,5.3298000000000005,1,2.302585092994046,4.678383472315497,1.8043465847335263,101.52
533-66-5566,B,Mandalay,1,0,Home and lifestyle,-0.16056079127854392,0.5272061050781095,0.24731613701258667,0.24731613701258653,0,357.49,4.761904762,0.24731613701258667,0.011819039520327436,2019,1,12,5,11,357.49,18.768225,1,2.0794415416798357,5.930558088704347,2.9378118047179953,357.49
124-31-1458,A,Yangon,0,0,Electronic accessories,0.92391828936199,-0.8504109025221716,-0.2773532378903188,-0.2773532378903189,0,238.77,4.761904762,-0.2773532378903188,-0.2212688841541837,2019,1,8,1,14,238.77,12.535425,0,1.3862943611198906,5.528271671932606,2.5602073627244977,238.77
176-78-1170,C,Naypyitaw,0,1,Health and beauty,-0.8168759712173802,-0.8504109025221716,-0.8843115595645523,-0.8843115595645525,2,101.43,4.761904762,-0.8843115595645523,0.1866349822762105,2019,1,26,5,15,101.43,5.325075,1,1.3862943611198906,4.67750480095874,1.8036056915117367,101.43
361-59-0574,B,Mandalay,0,1,Sports and travel,1.3399141218377066,0.8716103569781798,1.8681255477743834,1.8681255477743832,1,724.24,4.761904762,1.8681255477743834,-0.27954086507281123,2019,3,15,4,14,724.24,38.022600000000004,0,2.1972245773362196,6.6352271368619835,3.616631289906312,724.24
101-81-4070,C,Naypyitaw,0,0,Health and beauty,0.2862354638941865,-1.1948151544222418,-0.7773182512222399,-0.77731825122224,2,125.64,4.761904762,-0.7773182512222399,-1.2118925597708547,2019,1,17,3,12,125.64,6.5961,0,1.0986122886681096,4.889762490017792,1.9854055497532417,125.64
631-34-1880,C,Naypyitaw,0,1,Food and beverages,-1.1781154966761838,-0.8504109025221716,-1.0102640291125038,-1.010264029112504,1,72.93,4.761904762,-1.0102640291125038,-1.5615244452826214,2019,1,8,1,19,72.92999999999999,3.828825,0,1.3862943611198906,4.351264546273833,1.536114248015257,72.92999999999999
852-82-2749,A,Yangon,1,1,Sports and travel,0.35354009126914265,-0.5060066506221013,-0.1907774877694637,-0.19077748776946368,2,258.36,4.761904762,-0.1907774877694637,1.3520746006487656,2019,1,6,6,13,258.36,13.563900000000002,1,1.6094379124341003,5.606823603173017,2.633182966422658,258.36
873-14-6353,A,Yangon,0,1,Food and beverages,-1.158722637941027,0.5272061050781095,-0.5647458377044692,-0.5647458377044693,1,173.74,4.761904762,-0.5647458377044692,0.07009102043895496,2019,2,16,5,10,173.74,9.12135,1,2.0794415416798357,5.211816768179704,2.270784780444248,173.74
584-66-4073,C,Naypyitaw,1,1,Fashion accessories,0.045916116431066835,-1.5392194063223121,-1.0828745229606735,-1.082874522960674,2,56.5,4.761904762,-1.0828745229606735,1.5268905434046482,2019,3,13,2,15,56.5,2.9662500000000005,0,0.6931471805599453,4.099746611511096,1.3415584672784993,56.5
544-55-9589,B,Mandalay,0,0,Electronic accessories,-1.2876281107100105,1.5604188607783205,-0.38549558630570024,-0.3854955863057004,0,214.3,4.761904762,-0.38549558630570024,-0.4543568078286943,2019,1,28,0,11,214.3,11.25075,0,2.3978952727983707,5.420601368751199,2.460870071959759,214.3
166-19-2553,A,Yangon,0,1,Sports and travel,1.2840170584246078,0.18280185317803926,1.028972743642277,1.0289727436422769,0,534.36,4.761904762,1.028972743642277,1.7017064861605318,2019,1,18,4,17,534.36,28.0539,0,1.9459101490553132,6.331640630298832,3.3220820216466107,534.36
737-88-5876,A,Yangon,0,1,Home and lifestyle,-1.2169012141464974,-0.5060066506221013,-0.9208598726579404,-0.9208598726579406,1,93.16,4.761904762,-0.9208598726579404,-0.6291727505845773,2019,3,19,1,11,93.16,4.8909,0,1.6094379124341003,4.593279774394743,1.7330704728793755,93.16
154-87-7367,C,Naypyitaw,1,1,Home and lifestyle,0.3790169841172899,0.8716103569781798,0.9747026971142474,0.9747026971142473,2,522.08,4.761904762,0.9747026971142474,-0.39608482691006675,2019,3,15,4,14,522.08,27.4092,0,2.1972245773362196,6.308433540184656,3.299681318469644,522.08
885-56-0389,C,Naypyitaw,0,1,Fashion accessories,-0.1118885183746209,-1.5392194063223121,-1.101214970280814,-1.1012149702808143,0,52.35,4.761904762,-1.101214970280814,-1.7363403880385044,2019,2,12,1,17,52.35,2.7483750000000002,0,0.6931471805599453,4.024771165119899,1.285783179523502,52.35
608-05-3804,B,Mandalay,0,1,Electronic accessories,-0.5910062047726128,-1.5392194063223121,-1.1568992199756978,-1.156899219975698,0,39.75,4.761904762,-1.1568992199756978,-0.5126287887473223,2019,2,25,0,20,39.75,2.086875,0,0.6931471805599453,3.75507675496542,1.094436917257629,39.75
448-61-3783,A,Yangon,1,0,Electronic accessories,1.3205212631025496,0.8716103569781798,1.8500944573969924,1.8500944573969924,1,720.16,4.761904762,1.8500944573969924,-1.4449804834453657,2019,3,21,3,16,720.16,37.8084,0,2.1972245773362196,6.629585157480712,3.6111341054890835,720.16
761-49-0439,B,Mandalay,0,0,Electronic accessories,-1.6424033499237614,0.8716103569781798,-0.9047733116349739,-0.9047733116349741,2,96.8,4.761904762,-0.9047733116349739,0.9441707342183708,2019,1,19,5,10,96.8,5.082000000000001,1,2.1972245773362196,4.631227720307381,1.7647307968401358,96.8
490-95-0021,B,Mandalay,0,0,Food and beverages,-0.8396910991410942,1.5604188607783205,0.1351079544924993,0.13510795449249907,2,332.1,4.761904762,0.1351079544924993,-0.5709007696659498,2019,1,8,1,14,332.1,17.43525,0,2.3978952727983707,5.857089941936803,2.868182952607016,332.1
115-38-7388,C,Naypyitaw,0,0,Fashion accessories,-1.715411759279646,0.8716103569781798,-0.972655063643975,-0.9726550636439754,1,81.44,4.761904762,-0.972655063643975,1.4686185624860206,2019,3,30,5,12,81.44,4.2756,1,2.1972245773362196,4.460283132639649,1.6237352171349249,81.44
311-13-6971,B,Mandalay,0,1,Sports and travel,-0.8860818592526459,1.5604188607783205,0.08119145875618312,0.08119145875618299,1,319.9,4.761904762,0.08119145875618312,1.7017064861605318,2019,2,20,2,15,319.9,16.79475,0,2.3978952727983707,5.819771309103206,2.8329191831480793,319.9
291-55-6563,A,Yangon,0,0,Home and lifestyle,-0.7936805911616045,0.18280185317803926,-0.41987840079984273,-0.4198784007998429,2,206.52,4.761904762,-0.41987840079984273,0.3031789441134661,2019,3,30,5,12,206.52,10.842300000000002,1,1.9459101490553132,5.383788391137135,2.4271009676916133,206.52
548-48-3156,A,Yangon,0,0,Food and beverages,1.0665128388852019,-1.1948151544222418,-0.5959466950731898,-0.5959466950731898,0,166.68,4.761904762,-0.5959466950731898,0.3614509250320936,2019,3,19,1,13,166.68,8.7507,0,1.0986122886681096,5.170563537329126,2.233663647527624,166.68
460-93-5834,A,Yangon,1,1,Sports and travel,-0.3693192117805261,0.5272061050781095,0.07747917544319088,0.07747917544319072,0,319.06,4.761904762,0.07747917544319088,-1.1536205788522271,2019,1,13,6,10,319.06,16.75065,1,2.0794415416798357,5.817149849690938,2.830444809315816,319.06
325-89-4209,A,Yangon,0,1,Food and beverages,1.2399078111054276,-1.5392194063223121,-0.9441058372131061,-0.9441058372131063,2,87.9,4.761904762,-0.9441058372131061,-0.16299690323555566,2019,2,5,1,19,87.9,4.61475,0,0.6931471805599453,4.535766515849212,1.6854725987100978,87.9
884-80-6021,A,Yangon,0,0,Electronic accessories,0.6912039845401081,1.5604188607783205,1.9143523137909295,1.9143523137909295,2,734.7,4.761904762,1.9143523137909295,1.4686185624860206,2019,3,23,5,13,734.7,38.57175,1,2.3978952727983707,6.649547862836909,3.6305880457368316,734.7
137-74-8729,C,Naypyitaw,1,0,Fashion accessories,-1.6389810807352045,0.8716103569781798,-0.9015913545095521,-0.9015913545095521,2,97.52,4.761904762,-0.9015913545095521,-0.10472492231692812,2019,3,13,2,12,97.52,5.119800000000001,0,2.1972245773362196,4.63856627660652,1.7708762583116309,97.52
880-46-5796,A,Yangon,0,1,Sports and travel,0.8223909701014631,1.5604188607783205,2.0668210927173973,2.0668210927173973,2,769.2,4.761904762,2.0668210927173973,-0.803988693340461,2019,3,17,6,19,769.2,40.383,1,2.3978952727983707,6.69537855677882,3.6752875005944694,769.2
389-70-2397,C,Naypyitaw,1,0,Health and beauty,1.0786809071111825,-0.16160239872203103,0.5160589325638472,0.516058932563847,0,418.3,4.761904762,0.5160589325638472,0.128363001357583,2019,2,21,3,10,418.29999999999995,21.96075,0,1.791759469228055,6.087263243932071,3.0871713338707725,418.29999999999995
114-35-5271,B,Mandalay,1,0,Electronic accessories,0.09953166705179436,0.8716103569781798,0.7148428652047898,0.7148428652047897,0,463.28,4.761904762,0.7148428652047898,0.6528108296252323,2019,2,7,3,15,463.28,24.322200000000002,0,2.1972245773362196,6.18917541204476,3.1848639222764947,463.28
607-76-6216,C,Naypyitaw,0,0,Fashion accessories,1.4144435397218384,-0.16160239872203103,0.7111747757407615,0.7111747757407615,1,462.45,4.761904762,0.7111747757407615,0.9441707342183708,2019,3,2,5,16,462.45,24.278625,1,1.791759469228055,6.187385914161372,3.1831450149124016,462.45
715-20-1673,B,Mandalay,1,1,Electronic accessories,-1.0233528789269912,-0.16160239872203103,-0.7054590528064613,-0.7054590528064614,0,141.9,4.761904762,-0.7054590528064613,1.410346581567393,2019,3,6,2,20,141.9,7.449750000000001,0,1.791759469228055,5.010601960207355,2.091246587129598,141.9
811-35-1094,B,Mandalay,0,1,Electronic accessories,-0.1841364234663815,0.18280185317803926,0.00517803853777034,0.0051780385377701455,1,302.7,4.761904762,0.00517803853777034,1.1189866769742545,2019,2,6,2,15,302.70000000000005,15.89175,0,1.9459101490553132,5.764673727590067,2.7809908255039253,302.70000000000005
699-88-1972,B,Mandalay,1,1,Health and beauty,1.6680717118071247,0.8716103569781798,2.1732398810231754,2.173239881023175,1,793.28,4.761904762,2.1732398810231754,-1.6197964262012488,2019,1,28,0,17,793.28,41.6472,0,2.1972245773362196,6.7261662538213605,3.7053431801446015,793.28
781-84-8059,C,Naypyitaw,1,1,Fashion accessories,0.20714302042531177,0.5272061050781095,0.5464643006512124,0.5464643006512124,2,425.18,4.761904762,0.5464643006512124,-1.1536205788522271,2019,1,18,4,16,425.18,22.32195,0,2.0794415416798357,6.1035402155743075,3.102746421208473,425.18
409-49-6995,C,Naypyitaw,0,0,Food and beverages,-0.30505660146206515,0.18280185317803926,-0.07914382528591092,-0.07914382528591103,0,283.62,4.761904762,-0.07914382528591092,1.0607146960556268,2019,2,5,1,10,283.62,14.89005,0,1.9459101490553132,5.699777799973276,2.720044645950578,283.62
725-54-0677,C,Naypyitaw,0,1,Health and beauty,1.1524498207311906,0.5272061050781095,1.3155256603261078,1.3155256603261076,0,599.2,4.761904762,1.3155256603261078,-0.978804636096344,2019,3,2,5,13,599.1999999999999,31.458,1,2.0794415416798357,6.445973755395069,3.4326960487215263,599.1999999999999
146-09-5432,A,Yangon,0,1,Food and beverages,-0.7701049589737669,1.2160146088782502,0.061127451326439396,0.06112745132643915,2,315.36,4.761904762,0.061127451326439396,-1.3867085025267383,2019,2,9,5,19,315.36,16.5564,1,2.302585092994046,5.805520436782879,2.8194723081386317,315.36
377-79-7592,C,Naypyitaw,0,0,Electronic accessories,-0.3974578695531064,1.2160146088782502,0.4509171991906261,0.45091719919062595,1,403.56,4.761904762,0.4509171991906261,0.3031789441134661,2019,1,14,0,14,403.56000000000006,21.1869,0,2.302585092994046,6.0514725082400584,3.0529629070082627,403.56000000000006
509-10-0516,B,Mandalay,1,1,Home and lifestyle,-0.3544893786301121,-0.5060066506221013,-0.5199332748547768,-0.5199332748547769,2,183.88,4.761904762,-0.5199332748547768,-1.0953485979335995,2019,2,9,5,12,183.88,9.6537,1,1.6094379124341003,5.2682395296312965,2.32179931191785,183.88
595-94-9924,A,Yangon,0,0,Health and beauty,-1.0480692675110144,-0.16160239872203103,-0.7198220537198242,-0.7198220537198242,1,138.65,4.761904762,-0.7198220537198242,-1.6197964262012488,2019,3,26,1,20,138.65,7.2791250000000005,0,1.791759469228055,4.987588409885075,2.0709682444752135,138.65
865-41-9075,A,Yangon,1,1,Food and beverages,-1.6640777214512896,0.5272061050781095,-0.9758812146183612,-0.9758812146183614,0,80.71,4.761904762,-0.9758812146183612,0.6528108296252323,2019,1,28,0,17,80.71,4.237275,0,2.0794415416798357,4.451383606534913,1.6165128261060622,80.71
545-07-8534,C,Naypyitaw,1,0,Health and beauty,0.11512200446633233,-1.1948151544222418,-0.817092715290014,-0.8170927152900143,2,116.64,4.761904762,-0.817092715290014,-0.5709007696659498,2019,2,14,3,12,116.64,6.1236,0,1.0986122886681096,4.8160144097152475,1.9216174564862687,116.64
118-62-1812,C,Naypyitaw,0,0,Home and lifestyle,0.8779077813825,-0.5060066506221013,0.052995783117027746,0.05299578311702772,0,313.52,4.761904762,0.052995783117027746,0.5362668677879772,2019,3,24,6,17,313.52,16.4598,1,1.6094379124341003,5.799686417542272,2.8139705600185505,313.52
450-42-3339,C,Naypyitaw,1,1,Health and beauty,1.1148048596570628,1.5604188607783205,2.4066717912520454,2.4066717912520454,1,846.1,4.761904762,2.4066717912520454,1.0607146960556268,2019,2,9,5,18,846.1,44.42025,1,2.3978952727983707,6.790552699828278,3.768268101783008,846.1
851-98-3555,B,Mandalay,1,0,Health and beauty,1.0490212408103543,-0.16160239872203103,0.4988233314678117,0.4988233314678117,1,414.4,4.761904762,0.4988233314678117,-0.2212688841541837,2019,3,24,6,14,414.4,21.756,1,1.791759469228055,6.077917434838181,3.0782334950657346,414.4
186-71-5196,A,Yangon,0,0,Food and beverages,0.9220170287016807,-1.1948151544222418,-0.6295340202859768,-0.6295340202859769,2,159.08,4.761904762,-0.6295340202859768,-0.4543568078286943,2019,3,27,2,16,159.08,8.3517,0,1.0986122886681096,5.124166339879378,2.192100359818774,159.08
624-01-8356,B,Mandalay,1,0,Home and lifestyle,-0.23889273048329504,1.5604188607783205,0.8333707681267566,0.8333707681267566,1,490.1,4.761904762,0.8333707681267566,-1.6197964262012488,2019,1,27,6,10,490.09999999999997,25.73025,1,2.3978952727983707,6.245340968457889,3.23887451137489,490.09999999999997
313-66-9943,B,Mandalay,0,0,Food and beverages,-0.994073464758225,-0.8504109025221716,-0.9460945604164948,-0.9460945604164951,1,87.45,4.761904762,-0.9460945604164948,0.1866349822762105,2019,3,27,2,20,87.44999999999999,4.591125000000001,0,1.3862943611198906,4.530689067300783,1.6812933495345284,87.44999999999999
151-27-8496,C,Naypyitaw,1,0,Electronic accessories,0.03184678754477669,-0.5060066506221013,-0.34032947266429436,-0.3403294726642946,2,224.52,4.761904762,-0.34032947266429436,0.9441707342183708,2019,1,19,5,11,224.52,11.787300000000002,1,1.6094379124341003,5.466987836464113,2.5035648316065338,224.52
453-33-6436,A,Yangon,1,0,Home and lifestyle,1.4383994240417384,0.8716103569781798,1.959695202828192,1.9596952028281922,0,744.96,4.761904762,1.959695202828192,-0.10472492231692812,2019,2,7,3,10,744.96,39.1104,0,2.1972245773362196,6.663398305668729,3.644091271323802,744.96
522-57-8364,A,Yangon,0,1,Fashion accessories,-0.15029398371287256,0.8716103569781798,0.4825599950489887,0.4825599950489884,2,410.72,4.761904762,0.4825599950489887,0.3614509250320936,2019,1,31,3,10,410.72,21.5628,0,2.1972245773362196,6.069018005323048,3.069725953462317,410.72
459-45-2396,A,Yangon,0,0,Food and beverages,1.6848028056178481,-0.8504109025221716,-0.012057562558265152,-0.012057562558265197,0,298.8,4.761904762,-0.012057562558265152,-0.6874447315032054,2019,2,25,0,18,298.79999999999995,15.687000000000001,0,1.3862943611198906,5.7517469011727185,2.768831673362069,298.79999999999995
717-96-4189,C,Naypyitaw,1,0,Electronic accessories,-0.7529936130309813,0.18280185317803926,-0.3915059497648305,-0.3915059497648307,0,212.94,4.761904762,-0.3915059497648305,-1.6780684071198768,2019,2,2,5,12,212.94,11.17935,1,1.9459101490553132,5.414263159952433,2.455048636120515,212.94
722-13-2115,C,Naypyitaw,0,1,Sports and travel,-0.47312804383342427,-1.5392194063223121,-1.1431991267967978,-1.143199126796798,1,42.85,4.761904762,-1.1431991267967978,1.3520746006487656,2019,3,14,3,15,42.85,2.249625,0,0.6931471805599453,3.8284783397178015,1.1450186614822655,42.85
749-81-8133,A,Yangon,1,0,Fashion accessories,1.4973385045113325,-0.5060066506221013,0.3409629029677127,0.3409629029677124,0,378.68,4.761904762,0.3409629029677127,-0.10472492231692812,2019,3,11,0,12,378.68,19.8807,0,1.6094379124341003,5.9879935300921545,2.9924268165452643,378.68
777-67-2495,B,Mandalay,1,1,Home and lifestyle,0.520090525112254,-0.8504109025221716,-0.4181548406902393,-0.41815484069023934,2,206.91,4.761904762,-0.4181548406902393,1.0024427151369983,2019,2,22,4,11,206.91,10.862775000000001,0,1.3862943611198906,5.385666394860376,2.4288211895391876,206.91
636-98-3364,B,Mandalay,0,0,Electronic accessories,-1.1039663309241134,-0.8504109025221716,-0.9844106274684506,-0.9844106274684508,2,78.78,4.761904762,-0.9844106274684506,-0.39608482691006675,2019,3,2,5,12,78.78,4.13595,1,1.3862943611198906,4.4274659529293,1.5971628815584877,78.78
246-55-6923,C,Naypyitaw,0,0,Home and lifestyle,-0.7415860490691245,1.2160146088782502,0.09095829937726989,0.09095829937726992,1,322.11,4.761904762,0.09095829937726989,-1.0953485979335995,2019,3,10,6,15,322.11,16.910775,1,2.302585092994046,5.826635598628446,2.839400049221286,322.11
181-82-6255,B,Mandalay,1,0,Home and lifestyle,-1.480035689533331,0.18280185317803926,-0.8984977850820585,-0.8984977850820586,0,98.22,4.761904762,-0.8984977850820585,0.011819039520327436,2019,2,8,4,10,98.22,5.15655,0,1.9459101490553132,4.645649721876082,1.7768150218422325,98.22
838-02-1821,C,Naypyitaw,0,0,Home and lifestyle,-1.618447465603862,-1.1948151544222418,-1.2200522301455303,-1.2200522301455305,1,25.46,4.761904762,-1.2200522301455303,-1.0370766170149717,2019,2,22,4,12,25.46,1.3366500000000001,0,1.0986122886681096,3.3226230398560523,0.8211005448704061,25.46
887-42-0517,C,Naypyitaw,1,0,Sports and travel,1.058907796243964,0.5272061050781095,1.2394238524097665,1.2394238524097663,1,581.98,4.761904762,1.2394238524097665,-0.2212688841541837,2019,1,10,3,10,581.98,30.55395,0,2.0794415416798357,6.416861359148899,3.4044919486115854,581.98
457-12-0244,C,Naypyitaw,0,0,Sports and travel,-0.7632604205966528,0.18280185317803926,-0.39866535329702985,-0.39866535329703007,2,211.32,4.761904762,-0.39866535329702985,-0.27954086507281123,2019,3,14,3,13,211.32,11.0943,0,1.9459101490553132,5.406660429985015,2.4480697597360264,211.32
226-34-0034,B,Mandalay,1,0,Electronic accessories,-1.5785209917373626,-0.5060066506221013,-1.0889732741177325,-1.0889732741177327,2,55.12,4.761904762,-1.0889732741177325,1.177258657892882,2019,1,10,3,11,55.12,2.8938,0,1.6094379124341003,4.0754335373303405,1.3233545613460165,55.12
321-49-7382,B,Mandalay,0,1,Sports and travel,1.2554981485199652,-1.5392194063223121,-0.9422938894055742,-0.9422938894055743,1,88.31,4.761904762,-0.9422938894055742,-1.0370766170149717,2019,2,15,4,17,88.31,4.636275,0,0.6931471805599453,4.540370297363681,1.6892652122936547,88.31
397-25-8725,A,Yangon,0,0,Health and beauty,-0.5959494824894176,1.2160146088782502,0.24329449675684503,0.2432944967568448,1,356.58,4.761904762,0.24329449675684503,-0.10472492231692812,2019,1,13,6,17,356.58,18.72045,1,2.302585092994046,5.928016098292304,2.9353982345142913,356.58
