Id,Weekly_Sales
34_19_2013-03-22,7.101041666666667
34_19_2013-03-29,58.02898809523807
34_19_2013-04-12,6.727351190476192
34_19_2013-04-19,5.325226190476193
34_19_2013-05-03,22.29141666666667
34_19_2013-05-10,28.186595238095247
34_19_2013-05-17,32.99020535714287
34_19_2013-05-24,57.94377678571426
34_19_2013-05-31,37.64087202380953
34_19_2013-06-07,39.06195833333332
34_19_2013-06-14,33.225279761904766
34_19_2013-06-21,11.451589285714283
34_19_2013-06-28,14.078821428571429
34_19_2013-07-05,19.432988095238095
34_19_2013-07-12,17.377928571428573
34_19_2013-07-19,16.0565
34_19_2013-07-26,19.545119047619046
34_20_2012-11-02,2356.3652291666663
34_20_2012-11-09,2525.6911190476194
34_20_2012-11-16,2422.5727083333345
34_20_2012-11-23,4218.9590595238105
34_20_2012-11-30,2742.6919017857153
34_20_2012-12-07,2812.381110119049
34_20_2012-12-14,3374.962318452383
34_20_2012-12-21,3800.560092687076
34_20_2012-12-28,3323.5231607142864
34_20_2013-01-04,3261.752584183673
34_20_2013-01-11,3208.088298469388
34_20_2013-01-18,3194.732508928571
34_20_2013-01-25,2979.919202380952
34_20_2013-02-01,2923.011220238094
34_20_2013-02-08,3187.9348095238092
34_20_2013-02-15,3720.986200680273
34_20_2013-02-22,3670.8030518707487
34_20_2013-03-01,3290.210562925168
34_20_2013-03-08,3251.013949829931
34_20_2013-03-15,3066.544279761904
34_20_2013-03-22,3285.453589285713
34_20_2013-03-29,3061.7110059523798
34_20_2013-04-05,2745.6306666666655
34_20_2013-04-12,2481.206622023809
34_20_2013-04-19,2821.687449829932
34_20_2013-04-26,2621.6868210034004
34_20_2013-05-03,2452.795098639456
34_20_2013-05-10,3072.394130952381
34_20_2013-05-17,3449.9208124999996
34_20_2013-05-24,3532.057052579364
34_20_2013-05-31,2967.9044632936507
34_20_2013-06-07,2960.3200347222228
34_20_2013-06-14,2780.1398021541963
34_20_2013-06-21,2744.3600834041945
34_20_2013-06-28,2893.5986429280047
34_20_2013-07-05,2733.227291060281
34_20_2013-07-12,2897.4184733294014
34_20_2013-07-19,2873.1405217987895
34_20_2013-07-26,2786.571893822599
34_21_2012-11-02,4003.3393749999996
34_21_2012-11-09,4108.203473214286
34_21_2012-11-16,4079.782089285714
34_21_2012-11-23,5049.470888605441
34_21_2012-11-30,4401.105699404762
34_21_2012-12-07,4335.948366071429
34_21_2012-12-14,5312.425151785715
34_21_2012-12-21,7026.179351190476
34_21_2012-12-28,4917.237778486393
34_21_2013-01-04,4219.498133928572
34_21_2013-01-11,4007.430928571429
34_21_2013-01-18,4174.482339285715
34_21_2013-01-25,3994.2178214285727
34_21_2013-02-01,4250.061829081636
34_21_2013-02-08,4683.846265093538
34_21_2013-02-15,4302.419036989798
34_21_2013-02-22,4559.477233418369
34_21_2013-03-01,5217.084426870749
34_21_2013-03-08,5052.927358418368
34_21_2013-03-15,5006.817388180273
34_21_2013-03-22,4594.282525085035
34_21_2013-03-29,5080.03297172619
34_21_2013-04-05,4557.173028061226
34_21_2013-04-12,4566.0601220238095
34_21_2013-04-19,4007.2467729591845
34_21_2013-04-26,3902.25240932282
34_21_2013-05-03,4214.420599373841
34_21_2013-05-10,4217.965777945268
34_21_2013-05-17,4022.084867656153
34_21_2013-05-24,3748.436557513916
34_21_2013-05-31,3699.291733959494
34_21_2013-06-07,3937.9270039424873
34_21_2013-06-14,3852.525557513916
34_21_2013-06-21,3806.7551633812614
34_21_2013-06-28,3858.1014431431654
34_21_2013-07-05,3839.9596871907843
34_21_2013-07-12,3596.1249312384048
34_21_2013-07-19,3453.931853857452
34_21_2013-07-26,3482.7521812384043
34_22_2012-11-02,5793.534226190473
34_22_2012-11-09,5843.391681547616
34_22_2012-11-16,5764.676657738093
34_22_2012-11-23,13728.544166666661
34_22_2012-11-30,7498.3340714285705
34_22_2012-12-07,8109.383717261904
34_22_2012-12-14,9265.901988095236
34_22_2012-12-21,13663.299812500003
34_22_2012-12-28,7380.332023809524
34_22_2013-01-04,6708.030148809523
34_22_2013-01-11,6288.535553571429
34_22_2013-01-18,6140.7349523809535
34_22_2013-01-25,5489.965309523811
34_22_2013-02-01,7005.7663303571435
34_22_2013-02-08,7915.024956207484
34_22_2013-02-15,8232.34536989796
34_22_2013-02-22,7683.094413690473
34_22_2013-03-01,7208.375494047618
34_22_2013-03-08,6240.114088010202
34_22_2013-03-15,6472.004175595236
34_22_2013-03-22,5798.595761904758
34_22_2013-03-29,6309.0622678571435
34_22_2013-04-05,5748.296372023807
34_22_2013-04-12,5927.318592261904
34_22_2013-04-19,5425.543787840136
34_22_2013-04-26,4918.6749485544215
34_22_2013-05-03,4881.254475340137
34_22_2013-05-10,5107.121202380954
34_22_2013-05-17,4923.204588435374
34_22_2013-05-24,5563.18280654762
34_22_2013-05-31,5269.214556547621
34_22_2013-06-07,5192.4397380952405
34_22_2013-06-14,5741.940970238093
34_22_2013-06-21,5700.511458333332
34_22_2013-06-28,5397.092263605443
34_22_2013-07-05,5365.153949404761
34_22_2013-07-12,5546.147388605443
34_22_2013-07-19,5821.051111819726
34_22_2013-07-26,4866.569833333334
34_23_2012-11-02,17248.278085459187
34_23_2012-11-09,16044.955427295923
34_23_2012-11-16,15364.211947278918
34_23_2012-11-23,20669.589164115652
34_23_2012-11-30,19938.099789115655
34_23_2012-12-07,22231.857208333324
34_23_2012-12-14,23112.425291666674
34_23_2012-12-21,36963.89708928571
34_23_2012-12-28,15119.868946428569
34_23_2013-01-04,10667.41105357143
34_23_2013-01-11,11692.621124999996
34_23_2013-01-18,10351.684136904758
34_23_2013-01-25,10009.55644642857
34_23_2013-02-01,11386.195708333336
34_23_2013-02-08,13776.767357142855
34_23_2013-02-15,13805.802675595236
34_23_2013-02-22,12276.75500382653
34_23_2013-03-01,12920.670926445575
34_23_2013-03-08,12821.66694430272
34_23_2013-03-15,12574.389185374148
34_23_2013-03-22,11497.219288690478
34_23_2013-03-29,12704.114474064627
34_23_2013-04-05,12270.865205357146
34_23_2013-04-12,12445.491940476199
34_23_2013-04-19,12578.161166666672
34_23_2013-04-26,11898.286241071439
34_23_2013-05-03,12255.936190476192
34_23_2013-05-10,10878.920380952384
34_23_2013-05-17,10544.17346428571
34_23_2013-05-24,13245.311101190475
34_23_2013-05-31,12802.925223214288
34_23_2013-06-07,13012.528446853745
34_23_2013-06-14,14496.085032738092
34_23_2013-06-21,15243.667877976186
34_23_2013-06-28,11838.498691964287
34_23_2013-07-05,12606.380403273808
34_23_2013-07-12,11713.31965922619
34_23_2013-07-19,11971.886355654764
34_23_2013-07-26,12466.312098214288
34_24_2012-11-02,3633.5790565476186
34_24_2012-11-09,3539.8869970238106
34_24_2012-11-16,3365.129755952383
34_24_2012-11-23,6966.94020238095
34_24_2012-11-30,4533.518267857142
34_24_2012-12-07,5830.240744047618
34_24_2012-12-14,5555.62237797619
34_24_2012-12-21,7300.354630952378
34_24_2012-12-28,2537.095836734695
34_24_2013-01-04,2017.9609940476196
34_24_2013-01-11,2117.665875
34_24_2013-01-18,1960.9383809523795
34_24_2013-01-25,1931.089610119047
34_24_2013-02-01,2432.4195004251706
34_24_2013-02-08,2930.8718261054414
34_24_2013-02-15,2822.299220663265
34_24_2013-02-22,2817.33806292517
34_24_2013-03-01,3174.8676666666665
34_24_2013-03-08,3091.245401785714
34_24_2013-03-15,3059.753770833334
34_24_2013-03-22,2633.7728045634917
34_24_2013-03-29,3408.1179315476193
34_24_2013-04-05,2778.9860167233564
34_24_2013-04-12,2585.1892058467333
34_24_2013-04-19,2365.437578295712
34_24_2013-04-26,2391.888485041744
34_24_2013-05-03,2474.925477105236
34_24_2013-05-10,2399.6526867913826
34_24_2013-05-17,2319.4838834260977
34_24_2013-05-24,2471.997601963512
34_24_2013-05-31,2234.8026933750766
34_24_2013-06-07,1949.6334242424243
34_24_2013-06-14,1965.302989718615
34_24_2013-06-21,2029.4828200757572
34_24_2013-06-28,2309.567337932901
34_24_2013-07-05,2448.7708795995677
34_24_2013-07-12,2384.9895879329006
34_24_2013-07-19,2750.449199404761
34_24_2013-07-26,2979.7596785714295
34_25_2012-11-02,6191.886261904764
34_25_2012-11-09,5754.796764880953
34_25_2012-11-16,5480.310529761907
34_25_2012-11-23,7135.0308898809535
34_25_2012-11-30,6240.25985119048
34_25_2012-12-07,7196.042916666666
34_25_2012-12-14,7459.5264761904755
34_25_2012-12-21,9128.13568962585
34_25_2012-12-28,6873.811248724489
34_25_2013-01-04,4943.0076607142855
34_25_2013-01-11,4539.950020408164
34_25_2013-01-18,4005.2686717687075
34_25_2013-01-25,4248.131208333334
34_25_2013-02-01,5748.878898809525
34_25_2013-02-08,5330.903273809524
34_25_2013-02-15,5899.0651279761905
34_25_2013-02-22,5525.899273809525
34_25_2013-03-01,5325.641005952383
34_25_2013-03-08,5577.55670535714
34_25_2013-03-15,5977.285735119048
34_25_2013-03-22,5820.274059523811
34_25_2013-03-29,7292.2008839285745
34_25_2013-04-05,6825.640170493199
34_25_2013-04-12,6650.132563350341
34_25_2013-04-19,5591.227741071426
34_25_2013-04-26,5667.7817857142845
34_25_2013-05-03,5385.988511904761
34_25_2013-05-10,5007.543086309523
34_25_2013-05-17,5048.919991071429
34_25_2013-05-24,5580.508357993196
34_25_2013-05-31,5642.02305739796
34_25_2013-06-07,5524.682613095239
34_25_2013-06-14,5383.706909863943
34_25_2013-06-21,5732.0901777210875
34_25_2013-06-28,5602.329903911562
34_25_2013-07-05,5003.159794642857
34_25_2013-07-12,4800.084086309523
34_25_2013-07-19,4911.637562499999
34_25_2013-07-26,4962.624101190476
34_26_2012-11-02,5913.703796343537
34_26_2012-11-09,5274.357590136053
34_26_2012-11-16,5127.770651360545
34_26_2012-11-23,7325.987192176872
34_26_2012-11-30,5314.889666666667
34_26_2012-12-07,5314.4896398809515
34_26_2012-12-14,5128.487363095236
34_26_2012-12-21,7240.796916241498
34_26_2012-12-28,2703.462476190475
34_26_2013-01-04,3221.7802517006817
34_26_2013-01-11,3460.2185314625863
34_26_2013-01-18,4013.2083499149676
34_26_2013-01-25,4121.3320297619075
34_26_2013-02-01,5031.198181547619
34_26_2013-02-08,5247.194178571429
34_26_2013-02-15,5101.847166666667
34_26_2013-02-22,4978.589860119048
34_26_2013-03-01,5026.249964285713
34_26_2013-03-08,4746.040517857143
34_26_2013-03-15,5293.186291666666
34_26_2013-03-22,4500.745491071427
34_26_2013-03-29,5416.3684255952385
34_26_2013-04-05,4401.099556547619
34_26_2013-04-12,4304.307934523809
34_26_2013-04-19,3946.8980803571403
34_26_2013-04-26,4088.3817708333327
34_26_2013-05-03,4088.285178571428
34_26_2013-05-10,3693.400952380951
34_26_2013-05-17,3291.0453184523803
34_26_2013-05-24,3420.8098244047605
34_26_2013-05-31,3360.6243095238087
34_26_2013-06-07,3450.786886904762
34_26_2013-06-14,3127.964288690476
34_26_2013-06-21,3118.529041666667
34_26_2013-06-28,2895.9168244047623
34_26_2013-07-05,3528.1667151360534
34_26_2013-07-12,3504.225660714285
34_26_2013-07-19,3611.3368988095235
34_26_2013-07-26,3381.319976190476
34_27_2012-11-02,989.1478273809514
34_27_2012-11-09,1002.3566428571422
34_27_2012-11-16,1057.083392857143
34_27_2012-11-23,1448.065836309524
34_27_2012-11-30,1164.7119017857146
34_27_2012-12-07,1532.542321428571
34_27_2012-12-14,1835.2219642857144
34_27_2012-12-21,2676.4463809523804
34_27_2012-12-28,1355.7762648809528
34_27_2013-01-04,901.3401636904761
34_27_2013-01-11,889.0613630952378
34_27_2013-01-18,853.6210952380953
34_27_2013-01-25,756.7431279761906
34_27_2013-02-01,852.4292619047626
34_27_2013-02-08,1171.8538809523816
34_27_2013-02-15,1161.1957083333336
34_27_2013-02-22,1036.4896398809526
34_27_2013-03-01,935.9748363095243
34_27_2013-03-08,722.7862113095242
34_27_2013-03-15,720.7873750000002
34_27_2013-03-22,676.7120595238099
34_27_2013-03-29,668.7843750000001
34_27_2013-04-05,647.9843035714285
34_27_2013-04-12,604.5100773809526
34_27_2013-04-19,594.3357113095238
34_27_2013-04-26,600.1712351190475
34_27_2013-05-03,528.0150357142854
34_27_2013-05-10,561.31475
34_27_2013-05-17,572.0760595238095
34_27_2013-05-24,541.419089285714
34_27_2013-05-31,599.9219740646256
34_27_2013-06-07,595.2720633503401
34_27_2013-06-14,535.5048282312924
34_27_2013-06-21,504.0949791666666
34_27_2013-06-28,508.1157857142856
34_27_2013-07-05,475.7893809523809
34_27_2013-07-12,520.4089732142857
34_27_2013-07-19,537.9353124999999
34_27_2013-07-26,504.37165476190467
34_28_2012-11-02,339.04104761904756
34_28_2012-11-09,338.1241547619047
34_28_2012-11-16,318.7945238095238
34_28_2012-11-23,331.12130357142854
34_28_2012-11-30,349.65161011904775
34_28_2012-12-07,452.218410714286
34_28_2012-12-14,471.64013690476213
34_28_2012-12-21,530.1503749999998
34_28_2012-12-28,282.0133486394558
34_28_2013-01-04,295.20063392857145
34_28_2013-01-11,295.46861011904764
34_28_2013-01-18,287.5968839285714
34_28_2013-01-25,296.23852678571427
34_28_2013-02-01,255.78120790816337
34_28_2013-02-08,317.8079375000001
34_28_2013-02-15,399.89336309523816
34_28_2013-02-22,286.3995909863944
34_28_2013-03-01,321.4503231292517
34_28_2013-03-08,293.0719243197279
34_28_2013-03-15,272.27641964285715
34_28_2013-03-22,244.5797351190476
34_28_2013-03-29,252.65101190476184
34_28_2013-04-05,236.6096011904762
34_28_2013-04-12,275.76953571428584
34_28_2013-04-19,234.3474970238096
34_28_2013-04-26,217.76868750000008
34_28_2013-05-03,199.30699404761907
34_28_2013-05-10,217.983011904762
34_28_2013-05-17,203.94550000000007
34_28_2013-05-24,227.9157142857143
34_28_2013-05-31,139.0077470238095
34_28_2013-06-07,136.19999404761901
34_28_2013-06-14,161.3893511904762
34_28_2013-06-21,138.70158801020406
34_28_2013-06-28,175.3006687925171
34_28_2013-07-05,144.61333333333332
34_28_2013-07-12,210.44516071428575
34_28_2013-07-19,189.5485476190476
34_28_2013-07-26,191.2321488095238
34_29_2012-11-02,2245.6563928571436
34_29_2012-11-09,2709.0049073129258
34_29_2012-11-16,3154.077675170068
34_29_2012-11-23,3877.0090773809507
34_29_2012-11-30,3189.284199829931
34_29_2012-12-07,3217.705542091836
34_29_2012-12-14,4309.435815476192
34_29_2012-12-21,7678.123080357145
34_29_2012-12-28,3727.879848214285
34_29_2013-01-04,2058.68888095238
34_29_2013-01-11,1889.6045416666673
34_29_2013-01-18,1868.0329982993196
34_29_2013-01-25,1881.640066751701
34_29_2013-02-01,2585.6540892857147
34_29_2013-02-08,2648.5301309523816
34_29_2013-02-15,3154.409464285715
34_29_2013-02-22,2258.1348571428566
34_29_2013-03-01,2220.6790267857136
34_29_2013-03-08,1659.691651360544
34_29_2013-03-15,1624.7175650510203
34_29_2013-03-22,1545.4588898809527
34_29_2013-03-29,1526.7159761904766
34_29_2013-04-05,1820.092607142858
34_29_2013-04-12,1850.4646785714292
34_29_2013-04-19,1824.1125267857144
34_29_2013-04-26,1809.90675297619
34_29_2013-05-03,1871.195964285714
34_29_2013-05-10,2094.371101190476
34_29_2013-05-17,2004.0194642857139
34_29_2013-05-24,1687.7204047619048
34_29_2013-05-31,1648.2673571428568
34_29_2013-06-07,1852.92756845238
34_29_2013-06-14,1716.7659345238098
34_29_2013-06-21,1692.6008839285719
34_29_2013-06-28,1653.843267857143
34_29_2013-07-05,1896.2522425595246
34_29_2013-07-12,1953.436828869048
34_29_2013-07-19,1981.9798125000004
34_29_2013-07-26,1796.667261904762
34_30_2012-11-02,1620.043250000001
34_30_2012-11-09,1524.285273809525
34_30_2012-11-16,1754.479767857143
34_30_2012-11-23,1926.0506309523805
34_30_2012-11-30,1635.1746403061225
34_30_2012-12-07,1617.0843511904766
34_30_2012-12-14,1680.7314642857139
34_30_2012-12-21,2175.21668154762
34_30_2012-12-28,1648.7170982142864
34_30_2013-01-04,1571.3962202380953
34_30_2013-01-11,1659.0900799319727
34_30_2013-01-18,1614.5226513605444
34_30_2013-01-25,1303.3317789115647
34_30_2013-02-01,1792.936369047619
34_30_2013-02-08,2146.0032976190478
34_30_2013-02-15,2223.8995
34_30_2013-02-22,2437.088258928572
34_30_2013-03-01,2338.2094107142852
34_30_2013-03-08,2246.264196428572
34_30_2013-03-15,2414.388791666666
34_30_2013-03-22,2468.0292331349197
34_30_2013-03-29,2191.8216706349203
34_30_2013-04-05,2207.3170337301585
34_30_2013-04-12,2159.688244047619
34_30_2013-04-19,2023.5025765306116
34_30_2013-04-26,2125.848946428571
34_30_2013-05-03,2117.6431785714276
34_30_2013-05-10,1922.3266071428566
34_30_2013-05-17,1998.8697202380952
34_30_2013-05-24,2016.8075059523803
34_30_2013-05-31,2209.7709778911567
34_30_2013-06-07,2264.6345552721095
34_30_2013-06-14,2194.716642006803
34_30_2013-06-21,2126.108451530613
34_30_2013-06-28,1920.13956207483
34_30_2013-07-05,1809.999050170068
34_30_2013-07-12,1911.0083001700682
34_30_2013-07-19,2063.3149668367346
34_30_2013-07-26,1890.6384126984135
34_31_2012-11-02,981.1157708333333
34_31_2012-11-09,920.2211598639454
34_31_2012-11-16,907.2504030612243
34_31_2012-11-23,1017.055971513605
34_31_2012-11-30,1373.8060782312928
34_31_2012-12-07,1977.6607291666674
34_31_2012-12-14,2005.4589107142867
34_31_2012-12-21,2901.226860119048
34_31_2012-12-28,1288.7575684523815
34_31_2013-01-04,689.362482142857
34_31_2013-01-11,691.8124821428571
34_31_2013-01-18,546.7514017857144
34_31_2013-01-25,479.4847946428572
34_31_2013-02-01,502.6839613095239
34_31_2013-02-08,613.9175029761903
34_31_2013-02-15,708.7575588860545
34_31_2013-02-22,761.1983565051021
34_31_2013-03-01,811.5297463860545
34_31_2013-03-08,680.8936726190476
34_31_2013-03-15,640.8955833333331
34_31_2013-03-22,494.7965625000001
34_31_2013-03-29,461.42322916666666
34_31_2013-04-05,554.9081517857142
34_31_2013-04-12,606.1282057823129
34_31_2013-04-19,628.0525450680271
34_31_2013-04-26,671.0338839285712
34_31_2013-05-03,661.8766458333331
34_31_2013-05-10,560.7937589285712
34_31_2013-05-17,643.9189404761903
34_31_2013-05-24,613.8033958333334
34_31_2013-05-31,564.8670544217686
34_31_2013-06-07,608.7420693027212
34_31_2013-06-14,552.6128847789117
34_31_2013-06-21,556.7504255952382
34_31_2013-06-28,519.7033541666664
34_31_2013-07-05,574.5337708333332
34_31_2013-07-12,679.0693452380953
34_31_2013-07-19,1098.9012380952377
34_31_2013-07-26,1352.3509761904763
34_32_2012-11-02,4106.418123441044
34_32_2012-11-09,4135.222989512473
34_32_2012-11-16,4562.173897250568
34_32_2012-11-23,5835.903806547621
34_32_2012-11-30,4940.216645833335
34_32_2012-12-07,7239.259803571425
34_32_2012-12-14,10679.24744047619
34_32_2012-12-21,22017.004366071425
34_32_2012-12-28,9121.798973214287
34_32_2013-01-04,4276.741195578231
34_32_2013-01-11,4031.6388660714283
34_32_2013-01-18,3498.9167678571434
34_32_2013-01-25,3653.0901874999986
34_32_2013-02-01,4768.863568452381
34_32_2013-02-08,6215.858526785713
34_32_2013-02-15,11655.956160714286
34_32_2013-02-22,4166.389559523808
34_32_2013-03-01,4277.971494047619
34_32_2013-03-08,3832.806244047617
34_32_2013-03-15,3973.8551815476194
34_32_2013-03-22,4094.2127448979595
34_32_2013-03-29,4014.2753690476193
34_32_2013-04-05,3807.734669642858
34_32_2013-04-12,3865.9030982142867
34_32_2013-04-19,4257.20680059524
34_32_2013-04-26,4019.2026875000006
34_32_2013-05-03,6004.86875892857
34_32_2013-05-10,6832.239592261905
34_32_2013-05-17,7016.0131636904725
34_32_2013-05-24,3885.916565018316
34_32_2013-05-31,4179.352276327839
34_32_2013-06-07,4194.474507620356
34_32_2013-06-14,4696.109318793805
34_32_2013-06-21,4912.297399576118
34_32_2013-06-28,4077.841218028499
34_32_2013-07-05,4627.774806689341
34_32_2013-07-12,4660.679636125283
34_32_2013-07-19,4330.50899539399
34_32_2013-07-26,3031.526429705216
34_33_2012-11-02,3870.4984851190447
34_33_2012-11-09,3711.8352827380927
34_33_2012-11-16,3553.254151785711
34_33_2012-11-23,6367.048633928571
34_33_2012-11-30,4651.44488095238
34_33_2012-12-07,5104.233395833333
34_33_2012-12-14,6571.087934523807
34_33_2012-12-21,8542.023207482993
34_33_2012-12-28,3273.630279761906
34_33_2013-01-04,2103.811142857143
34_33_2013-01-11,2447.031693452381
34_33_2013-01-18,2183.635445578232
34_33_2013-01-25,2290.9707610544224
34_33_2013-02-01,2771.6747074829937
34_33_2013-02-08,3197.7438898809523
34_33_2013-02-15,3172.5824047619058
34_33_2013-02-22,2890.9828809523815
34_33_2013-03-01,3053.7164300595236
34_33_2013-03-08,3040.2759134778903
34_33_2013-03-15,3300.3208063350353
34_33_2013-03-22,3094.5475155187087
34_33_2013-03-29,3954.3121530612257
34_33_2013-04-05,2990.0964599631525
34_33_2013-04-12,2986.4961589427444
34_33_2013-04-19,2637.5865294784585
34_33_2013-04-26,2641.1376843612443
34_33_2013-05-03,2723.114924157163
34_33_2013-05-10,2732.691457887322
34_33_2013-05-17,2616.4397614587497
34_33_2013-05-24,2773.7821311441244
34_33_2013-05-31,2380.381567793785
34_33_2013-06-07,2725.345375572316
34_33_2013-06-14,2518.499675317212
34_33_2013-06-21,2514.5886991267357
34_33_2013-06-28,2330.5453330052887
34_33_2013-07-05,2543.0383700723874
34_33_2013-07-12,2562.986786739054
34_33_2013-07-19,3109.2872391200076
34_33_2013-07-26,3563.8355170068016
34_34_2012-11-02,6866.546160289116
34_34_2012-11-09,6823.139508503403
34_34_2012-11-16,6660.049684523811
34_34_2012-11-23,7611.0870102040835
34_34_2012-11-30,7091.074339285716
34_34_2012-12-07,7253.429937500002
34_34_2012-12-14,7790.5052729591835
34_34_2012-12-21,10505.813171768707
34_34_2012-12-28,6692.751995323131
34_34_2013-01-04,5153.802922619047
34_34_2013-01-11,4922.133143849205
34_34_2013-01-18,4951.33729563492
34_34_2013-01-25,5795.680910714285
34_34_2013-02-01,6547.5228839285755
34_34_2013-02-08,8969.457764880955
34_34_2013-02-15,8928.216467261907
34_34_2013-02-22,8327.3734890873
34_34_2013-03-01,7994.36661918934
34_34_2013-03-08,7268.791089427435
34_34_2013-03-15,7407.30126232993
34_34_2013-03-22,7304.844967687078
34_34_2013-03-29,8158.333518282314
34_34_2013-04-05,8258.533309948984
34_34_2013-04-12,8678.48860161565
34_34_2013-04-19,8350.195877976192
34_34_2013-04-26,8116.120241071428
34_34_2013-05-03,7837.86756547619
34_34_2013-05-10,7951.032434523807
34_34_2013-05-17,8697.474964285715
34_34_2013-05-24,9647.941321428574
34_34_2013-05-31,9589.543729166671
34_34_2013-06-07,9110.090345238097
34_34_2013-06-14,8001.064682397958
34_34_2013-06-21,7056.388881802721
34_34_2013-06-28,6464.567066326531
34_34_2013-07-05,7735.612652636054
34_34_2013-07-12,6784.779682397962
34_34_2013-07-19,6676.1462767857165
34_34_2013-07-26,6604.069854166671
34_35_2012-11-02,1230.1554285714287
34_35_2012-11-09,1253.188523809524
34_35_2012-11-16,1208.1635982142864
34_35_2012-11-23,1283.4599375000005
34_35_2012-11-30,1314.1551798469386
34_35_2012-12-07,1618.9666517857138
34_35_2012-12-14,1786.2569077380947
34_35_2012-12-21,2356.6188482142866
34_35_2012-12-28,1423.830383928572
34_35_2013-01-04,1066.6198422619045
34_35_2013-01-11,972.4633898809525
34_35_2013-01-18,917.2846207482997
34_35_2013-01-25,947.1037814625852
34_35_2013-02-01,1340.8336130952375
34_35_2013-02-08,1888.5404226190476
34_35_2013-02-15,1835.1442187500002
34_35_2013-02-22,1597.584849702381
34_35_2013-03-01,1521.4382937925177
34_35_2013-03-08,1322.1258771258504
34_35_2013-03-15,1584.8339702380958
34_35_2013-03-22,1647.4179404761908
34_35_2013-03-29,1814.2896547619046
34_35_2013-04-05,1701.15625
34_35_2013-04-12,1645.972268707483
34_35_2013-04-19,1798.0914651360542
34_35_2013-04-26,1970.8276462585031
34_35_2013-05-03,2043.1645119047607
34_35_2013-05-10,2267.302488095236
34_35_2013-05-17,1903.925833333333
34_35_2013-05-24,1901.1290136054424
34_35_2013-05-31,1879.955007653061
34_35_2013-06-07,2042.4048809523808
34_35_2013-06-14,1973.0095918367347
34_35_2013-06-21,1744.2798090986396
34_35_2013-06-28,1838.9032988945585
34_35_2013-07-05,1656.1436534863947
34_35_2013-07-12,1416.124110119047
34_35_2013-07-19,1351.5510148809517
34_35_2013-07-26,1051.750104166666
34_36_2012-11-02,1137.6572351190473
34_36_2012-11-09,954.1438005952381
34_36_2012-11-16,957.8273958333336
34_36_2012-11-23,1242.9896577380955
34_36_2012-11-30,1771.5004583333337
34_36_2012-12-07,1789.5706517857143
34_36_2012-12-14,1489.8987619047616
34_36_2012-12-21,1928.0500535714286
34_36_2012-12-28,836.4586181972788
34_36_2013-01-04,367.8759953231292
34_36_2013-01-11,457.4782648809522
34_36_2013-01-18,264.67883928571433
34_36_2013-01-25,274.2388643707483
34_36_2013-02-01,662.2961845238095
34_36_2013-02-08,677.1323596938774
34_36_2013-02-15,666.2107142857143
34_36_2013-02-22,556.5422083333333
34_36_2013-03-01,577.2040276360544
34_36_2013-03-08,725.6622619047619
34_36_2013-03-15,1415.4313690476192
34_36_2013-03-22,1371.5189880952382
34_36_2013-03-29,1141.3938988095238
34_36_2013-04-05,1089.6701743197277
34_36_2013-04-12,1027.6477040816326
34_36_2013-04-19,976.2166326530612
34_36_2013-04-26,921.1730357142858
34_36_2013-05-03,909.0351190476191
34_36_2013-05-10,861.3404166666668
34_36_2013-05-17,965.1199617346937
34_36_2013-05-24,1678.2378968253975
34_36_2013-05-31,1748.899546485261
34_36_2013-06-07,1322.2872023809523
34_36_2013-06-14,1313.513392857143
34_36_2013-06-21,1602.5550595238094
34_36_2013-06-28,1036.5342261904761
34_36_2013-07-05,893.235119047619
34_36_2013-07-12,491.9477023809523
34_36_2013-07-19,364.4506853741496
34_36_2013-07-26,238.88509778911566
34_37_2012-11-02,2399.148218537415
34_37_2012-11-09,2317.631236394557
34_37_2012-11-16,2309.2972291666665
34_37_2012-11-23,2320.4161249999993
34_37_2012-11-30,2072.9755297619045
34_37_2012-12-07,1882.7132083333327
34_37_2012-12-14,1979.3427304421766
34_37_2012-12-21,2099.5735310374157
34_37_2012-12-28,1958.3753244047618
34_37_2013-01-04,1854.5825629251706
34_37_2013-01-11,1808.7046160714283
34_37_2013-01-18,1829.7029047619042
34_37_2013-01-25,1780.7226011904756
34_37_2013-02-01,2251.900029761905
34_37_2013-02-08,2478.713214285714
34_37_2013-02-15,2517.885104166667
34_37_2013-02-22,2632.51887542517
34_37_2013-03-01,2660.8714944727894
34_37_2013-03-08,2662.0849230442186
34_37_2013-03-15,2360.214961309524
34_37_2013-03-22,2278.47650297619
34_37_2013-03-29,2176.439833333333
34_37_2013-04-05,2217.279901785714
34_37_2013-04-12,2151.1679043367344
34_37_2013-04-19,2353.6663239795903
34_37_2013-04-26,2366.103877551019
34_37_2013-05-03,2141.0685688775507
34_37_2013-05-10,2128.141298469388
34_37_2013-05-17,2414.6891734693886
34_37_2013-05-24,2491.6008035714294
34_37_2013-05-31,2417.6076755952377
34_37_2013-06-07,2375.0330148809517
34_37_2013-06-14,2376.0660267857133
34_37_2013-06-21,2700.3936547619055
34_37_2013-06-28,2716.9101071428563
34_37_2013-07-05,2471.492949404762
34_37_2013-07-12,2456.64637202381
34_37_2013-07-19,2353.902663690476
34_37_2013-07-26,2232.872488095237
34_38_2012-11-02,44518.14630952382
34_38_2012-11-09,50520.243869897975
34_38_2012-11-16,50949.0657091837
34_38_2012-11-23,41678.68064838435
34_38_2012-11-30,52000.649530612245
